Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
251871,Lingsugur,27638,20,Lingsugur (TP) - Ward No.20
251871,Lingsugur,27621,3,Lingsugur (TP) - Ward No.3
251871,Lingsugur,27622,4,Lingsugur (TP) - Ward No.4
251871,Lingsugur,27623,5,Lingsugur (TP) - Ward No.5
251871,Lingsugur,27624,6,Lingsugur (TP) - Ward No.6
251871,Lingsugur,27625,7,Lingsugur (TP) - Ward No.7
251871,Lingsugur,27626,8,Lingsugur (TP) - Ward No.8
251871,Lingsugur,27627,9,Lingsugur (TP) - Ward No.9
252006,Maddur,26765,1,Maddur (TMC) - Ward No.1
252006,Maddur,26774,10,Maddur (TMC) - Ward No.10
252006,Maddur,26775,11,Maddur (TMC) - Ward No.11
252006,Maddur,26776,12,Maddur (TMC) - Ward No.12
252006,Maddur,26777,13,Maddur (TMC) - Ward No.13
252006,Maddur,26778,14,Maddur (TMC) - Ward No.14
252006,Maddur,26779,15,Maddur (TMC) - Ward No.15
252006,Maddur,26780,16,Maddur (TMC) - Ward No.16
252006,Maddur,26781,17,Maddur (TMC) - Ward No.17
252006,Maddur,26782,18,Maddur (TMC) - Ward No.18
252006,Maddur,26783,19,Maddur (TMC) - Ward No.19
252006,Maddur,26766,2,Maddur (TMC) - Ward No.2
252006,Maddur,26784,20,Maddur (TMC) - Ward No.20
252006,Maddur,27721,21,Maddur (TMC) - Ward No.21
252006,Maddur,27722,22,Maddur (TMC) - Ward No.22
252006,Maddur,27723,23,Maddur (TMC) - Ward No.23
252006,Maddur,26767,3,Maddur (TMC) - Ward No.3
252006,Maddur,26768,4,Maddur (TMC) - Ward No.4
252006,Maddur,26769,5,Maddur (TMC) - Ward No.5
252006,Maddur,26770,6,Maddur (TMC) - Ward No.6
252006,Maddur,26771,7,Maddur (TMC) - Ward No.7
252006,Maddur,26772,8,Maddur (TMC) - Ward No.8
252006,Maddur,26773,9,Maddur (TMC) - Ward No.9
251971,Madhugiri,25376,1,Madhugiri (TMC) - Ward No.1
251971,Madhugiri,25384,10,Madhugiri (TMC) - Ward No.10
251971,Madhugiri,25385,11,Madhugiri (TMC) - Ward No.11
251971,Madhugiri,25386,12,Madhugiri (TMC) - Ward No.12
251971,Madhugiri,25387,13,Madhugiri (TMC) - Ward No.13
251971,Madhugiri,25388,14,Madhugiri (TMC) - Ward No.14
251971,Madhugiri,25389,15,Madhugiri (TMC) - Ward No.15
251971,Madhugiri,25390,16,Madhugiri (TMC) - Ward No.16
251971,Madhugiri,25391,17,Madhugiri (TMC) - Ward No.17
251971,Madhugiri,25392,18,Madhugiri (TMC) - Ward No.18
251971,Madhugiri,25393,19,Madhugiri (TMC) - Ward No.19
251971,Madhugiri,25377,2,Madhugiri (TMC) - Ward No.2
251971,Madhugiri,25394,20,Madhugiri (TMC) - Ward No.20
251971,Madhugiri,25395,21,Madhugiri (TMC) - Ward No.21
251971,Madhugiri,25396,22,Madhugiri (TMC) - Ward No.22
251971,Madhugiri,25397,23,Madhugiri (TMC) - Ward No.23
251971,Madhugiri,25378,4,Madhugiri (TMC) - Ward No.4
251971,Madhugiri,25379,5,Madhugiri (TMC) - Ward No.5
251971,Madhugiri,25380,6,Madhugiri (TMC) - Ward No.6
251971,Madhugiri,25381,7,Madhugiri (TMC) - Ward No.7
251971,Madhugiri,25382,8,Madhugiri (TMC) - Ward No.8
251971,Madhugiri,25383,9,Madhugiri (TMC) - Ward No.9
252037,Madikeri,2968,25,Madiker-25(Left wing of Raja Tom Area, Thyagaraja Colony
252037,Madikeri,28739,10,Madikeri-10(Gowil Stree left wing,Post office Road)
252037,Madikeri,28740,11,Madikeri-11(Gowil Street right wing,Rajaseat Road,Part of Racecourse road-11)
252037,Madikeri,28741,12,Madikeri-12(GT road,Banemotte road,Chamaraj villa road,Temple road)
252037,Madikeri,28742,13,Madikeri-13(GT Circle,Temple Road,Chamraj villa,Jayanagar,Murnad Road)
252037,Madikeri,28743,14,Madikeri-14(Mangaladevi Nagar,Murnad Road,Mangalore Road)
252037,Madikeri,28744,15,Madikeri-15(Roshanara Road,Murnad road,Mysore road,Ashokpura,D.C.Bunglow area)
252037,Madikeri,28745,16,Madikeri-16(Mysore road,Chamaraj villa Bunglow)
252037,Madikeri,28746,17,Madikeri-17(Putani Nagar,Mysore road)
252037,Madikeri,28747,18,Madikeri-18(Junior College Road,Forest Ranger Quarters Area,Part of Raghavendra Temple Road)
252037,Madikeri,28748,19,Madikeri-19(Part of Kannandabane,Mysore road,Housing board,Man compound Road)
252037,Madikeri,28730,1,Madikeri-1(Vidya Nagar)
252037,Madikeri,28749,20,Madikeri-20(Right wing of Rajas Tomb area,Azad Nagar,Rajarajeshwari School,Sampigekatte road)
252037,Madikeri,28750,21,Madikeri-21(Rajarajeshwari Nagar,Ukkuda,Azad Nagar road)
252037,Madikeri,28751,22,Madikeri-22(Junior college road,Kannandabane,back side road of Basappa Theatre)
252037,Madikeri,28752,23,Madikeri-23(Dasawala,Ganapathi street)
252037,Madikeri,2967,24,Madikeri-24(Mahadevpet, Ganapathi street)
252037,Madikeri,2969,26,Madikeri-26(Mahadevpet, Ranipet)
252037,Madikeri,3779,27,Madikeri-27 (Mahadevpet, Chowki, Kanakadasa road, part of Hill road)
252037,Madikeri,2970,28,Madikeri-28(Part of Hill Road, Kanakadasa road, Ranipet, College Road)
252037,Madikeri,3080,29,Madikeri-29(Muthappa Temple Road, Kodandarama Temple, Ambedkar Colony, Part of ranipet)
252037,Madikeri,28731,2,Madikeri -2(D.A.R.Area,Subramanya Nagar)
252037,Madikeri,3081,30,Madikeri-30(Cauvery Layout, Muthappa Templeroad, part of ranipet)
252037,Madikeri,3082,31,Madikeri-31(Part of bhagavathi Nagar, back side road of A.V.School, part of old Army Canteen road)
252037,Madikeri,28732,3,Madikeri -3(I.T.I,Part of Bhagavathi Nagar,Part of Convent Road)
252037,Madikeri,28733,4,Madikeri-4(KHB Colony,St.Joseph Convent)
252037,Madikeri,28734,5,Madikeri-5(Vincent Compound,Stewart Hill Road,Part of Old Police Quarters)
252037,Madikeri,28735,6,Madikeri -6(Stewart Hill Road,Part of Old Police Quarters)
252037,Madikeri,28736,7,Madikeri -7(Indira Nagar,Chamundeshwari Nagar,Mangalore Road)
252037,Madikeri,28737,8,Madikeri-8(Christian Graveyard Road,Racecourse Road)
252037,Madikeri,28738,9,Madikeri-9(Private Bus stand,khadhi bhandara,Part of Racecouse Road)
251996,Magadi,65125,1,Magadi (TMC) - Ward No.1
251996,Magadi,65143,10,Magadi (TMC) - Ward No.10
251996,Magadi,65145,11,Magadi (TMC) - Ward No.11
251996,Magadi,65147,12,Magadi (TMC) - Ward No.12
251996,Magadi,65149,13,Magadi (TMC) - Ward No.13
251996,Magadi,65151,14,Magadi (TMC) - Ward No.14
251996,Magadi,65153,15,Magadi (TMC) - Ward No.15
251996,Magadi,65155,16,Magadi (TMC) - Ward No.16
251996,Magadi,65157,17,Magadi (TMC) - Ward No.17
251996,Magadi,65159,18,Magadi (TMC) - Ward No.18
251996,Magadi,65161,19,Magadi (TMC) - Ward No.19
251996,Magadi,65127,2,Magadi (TMC) - Ward No.2
251996,Magadi,65163,20,Magadi (TMC) - Ward No.20
251996,Magadi,65544,21,Magadi (TMC) - Ward No.21
251996,Magadi,65546,22,Magadi (TMC) - Ward No.22
251996,Magadi,65548,23,Magadi (TMC) - Ward No.23
251996,Magadi,65129,3,Magadi (TMC) - Ward No.3
251996,Magadi,65131,4,Magadi (TMC) - Ward No.4
251996,Magadi,65133,5,Magadi (TMC) - Ward No.5
251996,Magadi,65135,6,Magadi (TMC) - Ward No.6
251996,Magadi,65137,7,Magadi (TMC) - Ward No.7
251996,Magadi,65139,8,Magadi (TMC) - Ward No.8
251996,Magadi,65141,9,Magadi (TMC) - Ward No.9
251830,Mahalingpur,63202,1,Mahalingpur (TMC) - Ward No.1
251830,Mahalingpur,63207,10,Mahalingpur (TMC) - Ward No.10
251830,Mahalingpur,63208,11,Mahalingpur (TMC) - Ward No.11
251830,Mahalingpur,63209,12,Mahalingpur (TMC) - Ward No.12
251830,Mahalingpur,63210,13,Mahalingpur (TMC) - Ward No.13
251830,Mahalingpur,63211,14,Mahalingpur (TMC) - Ward No.14
251830,Mahalingpur,63212,15,Mahalingpur (TMC) - Ward No.15
251830,Mahalingpur,63213,16,Mahalingpur (TMC) - Ward No.16
251830,Mahalingpur,63214,17,Mahalingpur (TMC) - Ward No.17
251830,Mahalingpur,63215,18,Mahalingpur (TMC) - Ward No.18
251830,Mahalingpur,63216,19,Mahalingpur (TMC) - Ward No.19
251830,Mahalingpur,63203,2,Mahalingpur (TMC) - Ward No.2
251830,Mahalingpur,63217,20,Mahalingpur (TMC) - Ward No.20
251830,Mahalingpur,63218,21,Mahalingpur (TMC) - Ward No.21
251830,Mahalingpur,63219,22,Mahalingpur (TMC) - Ward No.22
251830,Mahalingpur,63220,23,Mahalingpur (TMC) - Ward No.23
251830,Mahalingpur,63204,3,Mahalingpur (TMC) - Ward No.3
251830,Mahalingpur,63205,4,Mahalingpur (TMC) - Ward No.4
251830,Mahalingpur,63198,5,Mahalingpur (TMC) - Ward No.5
251830,Mahalingpur,63199,6,Mahalingpur (TMC) - Ward No.6
251830,Mahalingpur,63200,7,Mahalingpur (TMC) - Ward No.7
251830,Mahalingpur,63201,8,Mahalingpur (TMC) - Ward No.8
251830,Mahalingpur,63206,9,Mahalingpur (TMC) - Ward No.9
252007,Malavalli,65585,1,Malavalli (TMC) - Ward No.1
252007,Malavalli,65594,10,Malavalli (TMC) - Ward No.10
252007,Malavalli,65595,11,Malavalli (TMC) - Ward No.11
252007,Malavalli,65596,12,Malavalli (TMC) - Ward No.12
252007,Malavalli,65597,13,Malavalli (TMC) - Ward No.13
252007,Malavalli,65598,14,Malavalli (TMC) - Ward No.14
252007,Malavalli,65599,15,Malavalli (TMC) - Ward No.15
252007,Malavalli,65600,16,Malavalli (TMC) - Ward No.16
252007,Malavalli,65601,17,Malavalli (TMC) - Ward No.17
252007,Malavalli,65602,18,Malavalli (TMC) - Ward No.18
252007,Malavalli,65603,19,Malavalli (TMC) - Ward No.19
252007,Malavalli,65586,2,Malavalli (TMC) - Ward No.2
252007,Malavalli,65604,20,Malavalli (TMC) - Ward No.20
252007,Malavalli,65605,21,Malavalli (TMC) - Ward No.21
252007,Malavalli,65606,22,Malavalli (TMC) - Ward No.22
252007,Malavalli,65607,23,Malavalli (TMC) - Ward No.23
252007,Malavalli,65587,3,Malavalli (TMC) - Ward No.3
252007,Malavalli,65588,4,Malavalli (TMC) - Ward No.4
252007,Malavalli,65589,5,Malavalli (TMC) - Ward No.5
252007,Malavalli,65590,6,Malavalli (TMC) - Ward No.6
252007,Malavalli,65591,7,Malavalli (TMC) - Ward No.7
252007,Malavalli,65592,8,Malavalli (TMC) - Ward No.8
252007,Malavalli,65593,9,Malavalli (TMC) - Ward No.9
276556,MALEBENNURU,1294649,1,Ward-1
276556,MALEBENNURU,1294658,10,Ward-10
276556,MALEBENNURU,1294659,11,Ward-11
276556,MALEBENNURU,1294660,12,Ward-12
276556,MALEBENNURU,1294661,13,Ward-13
276556,MALEBENNURU,1294662,14,Ward-14
276556,MALEBENNURU,1294663,15,Ward-15
276556,MALEBENNURU,1294664,16,Ward-16
276556,MALEBENNURU,1294665,17,Ward-17
276556,MALEBENNURU,1294666,18,Ward-18
276556,MALEBENNURU,1294667,19,Ward-19
276556,MALEBENNURU,1294650,2,Ward-2
276556,MALEBENNURU,1294668,20,Ward-20
276556,MALEBENNURU,1294669,21,Ward-21
276556,MALEBENNURU,1294670,22,Ward-22
276556,MALEBENNURU,1294671,23,Ward-23
276556,MALEBENNURU,1294651,3,Ward-3
276556,MALEBENNURU,1294652,4,Ward-4
276556,MALEBENNURU,1294653,5,Ward-5
276556,MALEBENNURU,1294654,6,Ward-6
276556,MALEBENNURU,1294655,7,Ward-7
276556,MALEBENNURU,1294656,8,Ward-8
276556,MALEBENNURU,1294657,9,Ward-9
276570,MALLAPUR PG,1295763,1,ward No. 1
276570,MALLAPUR PG,1295772,10,ward No.10
276570,MALLAPUR PG,1295773,11,ward No.11
276570,MALLAPUR PG,1295774,12,ward No.12
276570,MALLAPUR PG,1295775,13,ward No.13
276570,MALLAPUR PG,1295776,14,ward No.14
276570,MALLAPUR PG,1295777,15,ward No.15
276570,MALLAPUR PG,1295778,16,ward No.16
276570,MALLAPUR PG,1295779,17,ward No.17
276570,MALLAPUR PG,1295764,2,ward No. 2
276570,MALLAPUR PG,1295765,3,ward No.3
276570,MALLAPUR PG,1295766,4,ward No. 4
276570,MALLAPUR PG,1295767,5,ward No. 5
276570,MALLAPUR PG,1295768,6,ward No. 6
276570,MALLAPUR PG,1295769,7,ward No. 7
276570,MALLAPUR PG,1295770,8,ward No. 8
276570,MALLAPUR PG,1295771,9,ward No. 9
251986,Malur,25796,1,Malur (TMC) - Ward No.1
251986,Malur,25805,10,Malur (TMC) - Ward No.10
251986,Malur,25806,11,Malur (TMC) - Ward No.11
251986,Malur,25807,12,Malur (TMC) - Ward No.12
251986,Malur,25808,13,Malur (TMC) - Ward No.13
251986,Malur,25809,14,Malur (TMC) - Ward No.14
251986,Malur,25810,15,Malur (TMC) - Ward No.15
251986,Malur,25811,16,Malur (TMC) - Ward No.16
251986,Malur,25812,17,Malur (TMC) - Ward No.17
251986,Malur,25813,18,Malur (TMC) - Ward No.18
251986,Malur,25814,19,Malur (TMC) - Ward No.19
251986,Malur,25797,2,Malur (TMC) - Ward No.2
251986,Malur,25815,20,Malur (TMC) - Ward No.20
251986,Malur,25816,21,Malur (TMC) - Ward No.21
251986,Malur,25817,22,Malur (TMC) - Ward No.22
251986,Malur,25818,23,Malur (TMC) - Ward No.23
251986,Malur,25798,3,Malur (TMC) - Ward No.3
251986,Malur,25799,4,Malur (TMC) - Ward No.4
251986,Malur,25800,5,Malur (TMC) - Ward No.5
251986,Malur,25801,6,Malur (TMC) - Ward No.6
251986,Malur,25802,7,Malur (TMC) - Ward No.7
251986,Malur,25803,8,Malur (TMC) - Ward No.8
251986,Malur,25804,9,Malur (TMC) - Ward No.9
276541,MANAGULI,1296183,1,Ward-1
276541,MANAGULI,1296192,10,Ward-10
276541,MANAGULI,1296193,11,Ward-11
276541,MANAGULI,1296194,12,Ward-12
276541,MANAGULI,1296195,13,Ward-13
276541,MANAGULI,1296196,14,Ward-14
276541,MANAGULI,1296197,15,Ward-15
276541,MANAGULI,1296198,16,Ward-16
276541,MANAGULI,1296184,2,Ward-2
276541,MANAGULI,1296185,3,Ward-3
276541,MANAGULI,1296186,4,Ward-4
276541,MANAGULI,1296187,5,Ward-5
276541,MANAGULI,1296188,6,Ward-6
276541,MANAGULI,1296189,7,Ward-7
276541,MANAGULI,1296190,8,Ward-8
276541,MANAGULI,1296191,9,Ward-9
252005,Mandya,65550,1,Mandya (CMC) - Ward No.1
252005,Mandya,65559,10,Mandya (CMC) - Ward No.10
252005,Mandya,65560,11,Mandya (CMC) - Ward No.11
252005,Mandya,65561,12,Mandya (CMC) - Ward No.12
252005,Mandya,65562,13,Mandya (CMC) - Ward No.13
252005,Mandya,65563,14,Mandya (CMC) - Ward No.14
252005,Mandya,65564,15,Mandya (CMC) - Ward No.15
252005,Mandya,65565,16,Mandya (CMC) - Ward No.16
252005,Mandya,65566,17,Mandya (CMC) - Ward No.17
252005,Mandya,65567,18,Mandya (CMC) - Ward No.18
252005,Mandya,65568,19,Mandya (CMC) - Ward No.19
252005,Mandya,65551,2,Mandya (CMC) - Ward No.2
252005,Mandya,65569,20,Mandya (CMC) - Ward No.20
252005,Mandya,65570,21,Mandya (CMC) - Ward No.21
252005,Mandya,65571,22,Mandya (CMC) - Ward No.22
252005,Mandya,65572,23,Mandya (CMC) - Ward No.23
252005,Mandya,65573,24,Mandya (CMC) - Ward No.24
252005,Mandya,65574,25,Mandya (CMC) - Ward No.25
252005,Mandya,65575,26,Mandya (CMC) - Ward No.26
252005,Mandya,65576,27,Mandya (CMC) - Ward No.27
252005,Mandya,65577,28,Mandya (CMC) - Ward No.28
252005,Mandya,65578,29,Mandya (CMC) - Ward No.29
252005,Mandya,65552,3,Mandya (CMC) - Ward No.3
252005,Mandya,65579,30,Mandya (CMC) - Ward No.30
252005,Mandya,65580,31,Mandya (CMC) - Ward No.31
252005,Mandya,65581,32,Mandya (CMC) - Ward No.32
252005,Mandya,65582,33,Mandya (CMC) - Ward No.33
252005,Mandya,65583,34,Mandya (CMC) - Ward No.34
252005,Mandya,65584,35,Mandya (CMC) - Ward No.35
252005,Mandya,65553,4,Mandya (CMC) - Ward No.4
252005,Mandya,65554,5,Mandya (CMC) - Ward No.5
252005,Mandya,65555,6,Mandya (CMC) - Ward No.6
252005,Mandya,65556,7,Mandya (CMC) - Ward No.7
252005,Mandya,65557,8,Mandya (CMC) - Ward No.8
252005,Mandya,65558,9,Mandya (CMC) - Ward No.9
252021,Mangaluru,28362,63,Bala  (OG) - Ward No.63
252021,Mangaluru,28360,61,Chelliru  (OG) - Ward No.61
252021,Mangaluru,28365,66,Kudupu  (OG) - Ward No.66
252021,Mangaluru,28361,62,Kuthethur  (OG) - Ward No.62
252021,Mangaluru,28212,1,Mangalore (M Corp.) - Ward No.1
252021,Mangaluru,28221,10,Mangalore (M Corp.) - Ward No.10
252021,Mangaluru,28222,11,Mangalore (M Corp.) - Ward No.11
252021,Mangaluru,28223,12,Mangalore (M Corp.) - Ward No.12
252021,Mangaluru,28224,13,Mangalore (M Corp.) - Ward No.13
252021,Mangaluru,28225,14,Mangalore (M Corp.) - Ward No.14
252021,Mangaluru,28226,15,Mangalore (M Corp.) - Ward No.15
252021,Mangaluru,28227,16,Mangalore (M Corp.) - Ward No.16
252021,Mangaluru,28228,17,Mangalore (M Corp.) - Ward No.17
252021,Mangaluru,28229,18,Mangalore (M Corp.) - Ward No.18
252021,Mangaluru,28230,19,Mangalore (M Corp.) - Ward No.19
252021,Mangaluru,28213,2,Mangalore (M Corp.) - Ward No.2
252021,Mangaluru,28231,20,Mangalore (M Corp.) - Ward No.20
252021,Mangaluru,28232,21,Mangalore (M Corp.) - Ward No.21
252021,Mangaluru,28233,22,Mangalore (M Corp.) - Ward No.22
252021,Mangaluru,28234,23,Mangalore (M Corp.) - Ward No.23
252021,Mangaluru,28235,24,Mangalore (M Corp.) - Ward No.24
252021,Mangaluru,28236,25,Mangalore (M Corp.) - Ward No.25
252021,Mangaluru,28237,26,Mangalore (M Corp.) - Ward No.26
252021,Mangaluru,28238,27,Mangalore (M Corp.) - Ward No.27
252021,Mangaluru,28239,28,Mangalore (M Corp.) - Ward No.28
252021,Mangaluru,28240,29,Mangalore (M Corp.) - Ward No.29
252021,Mangaluru,28214,3,Mangalore (M Corp.) - Ward No.3
252021,Mangaluru,28241,30,Mangalore (M Corp.) - Ward No.30
252021,Mangaluru,28242,31,Mangalore (M Corp.) - Ward No.31
252021,Mangaluru,28243,32,Mangalore (M Corp.) - Ward No.32
252021,Mangaluru,28244,33,Mangalore (M Corp.) - Ward No.33
252021,Mangaluru,28245,34,Mangalore (M Corp.) - Ward No.34
252021,Mangaluru,28246,35,Mangalore (M Corp.) - Ward No.35
252021,Mangaluru,28247,36,Mangalore (M Corp.) - Ward No.36
252021,Mangaluru,28248,37,Mangalore (M Corp.) - Ward No.37
252021,Mangaluru,28249,38,Mangalore (M Corp.) - Ward No.38
252021,Mangaluru,28250,39,Mangalore (M Corp.) - Ward No.39
252021,Mangaluru,28215,4,Mangalore (M Corp.) - Ward No.4
252021,Mangaluru,28251,40,Mangalore (M Corp.) - Ward No.40
252021,Mangaluru,28252,41,Mangalore (M Corp.) - Ward No.41
252021,Mangaluru,28253,42,Mangalore (M Corp.) - Ward No.42
252021,Mangaluru,28254,43,Mangalore (M Corp.) - Ward No.43
252021,Mangaluru,28255,44,Mangalore (M Corp.) - Ward No.44
252021,Mangaluru,28344,45,Mangalore (M Corp.) - Ward No.45
252021,Mangaluru,28345,46,Mangalore (M Corp.) - Ward No.46
252021,Mangaluru,28346,47,Mangalore (M Corp.) - Ward No.47
252021,Mangaluru,28347,48,Mangalore (M Corp.) - Ward No.48
252021,Mangaluru,28348,49,Mangalore (M Corp.) - Ward No.49
252021,Mangaluru,28216,5,Mangalore (M Corp.) - Ward No.5
252021,Mangaluru,28349,50,Mangalore (M Corp.) - Ward No.50
252021,Mangaluru,28350,51,Mangalore (M Corp.) - Ward No.51
252021,Mangaluru,28351,52,Mangalore (M Corp.) - Ward No.52
252021,Mangaluru,28352,53,Mangalore (M Corp.) - Ward No.53
252021,Mangaluru,28353,54,Mangalore (M Corp.) - Ward No.54
252021,Mangaluru,28354,55,Mangalore (M Corp.) - Ward No.55
252021,Mangaluru,28355,56,Mangalore (M Corp.) - Ward No.56
252021,Mangaluru,28356,57,Mangalore (M Corp.) - Ward No.57
252021,Mangaluru,28357,58,Mangalore (M Corp.) - Ward No.58
252021,Mangaluru,28358,59,Mangalore (M Corp.) - Ward No.59
252021,Mangaluru,28217,6,Mangalore (M Corp.) - Ward No.6
252021,Mangaluru,28359,60,Mangalore (M Corp.) - Ward No.60
252021,Mangaluru,28218,7,Mangalore (M Corp.) - Ward No.7
252021,Mangaluru,28219,8,Mangalore (M Corp.) - Ward No.8
252021,Mangaluru,28220,9,Mangalore (M Corp.) - Ward No.9
252021,Mangaluru,28364,65,Neermarga (OG) - Ward No.65
252021,Mangaluru,28363,64,Padushedde  (OG) - Ward No.64
251877,Manvi,27691,1,Manvi (TMC) - Ward No.1
251877,Manvi,27700,10,Manvi (TMC) - Ward No.10
251877,Manvi,27701,11,Manvi (TMC) - Ward No.11
251877,Manvi,27702,12,Manvi (TMC) - Ward No.12
251877,Manvi,27703,13,Manvi (TMC) - Ward No.13
251877,Manvi,27704,14,Manvi (TMC) - Ward No.14
251877,Manvi,27705,15,Manvi (TMC) - Ward No.15
251877,Manvi,27706,16,Manvi (TMC) - Ward No.16
251877,Manvi,27707,17,Manvi (TMC) - Ward No.17
251877,Manvi,27708,18,Manvi (TMC) - Ward No.18
251877,Manvi,27709,19,Manvi (TMC) - Ward No.19
251877,Manvi,27692,2,Manvi (TMC) - Ward No.2
251877,Manvi,27710,20,Manvi (TMC) - Ward No.20
251877,Manvi,27711,21,Manvi (TMC) - Ward No.21
251877,Manvi,27712,22,Manvi (TMC) - Ward No.22
251877,Manvi,27713,23,Manvi (TMC) - Ward No.23
251877,Manvi,27693,3,Manvi (TMC) - Ward No.3
251877,Manvi,27694,4,Manvi (TMC) - Ward No.4
251877,Manvi,27695,5,Manvi (TMC) - Ward No.5
251877,Manvi,27696,6,Manvi (TMC) - Ward No.6
251877,Manvi,27697,7,Manvi (TMC) - Ward No.7
251877,Manvi,27698,8,Manvi (TMC) - Ward No.8
251877,Manvi,27699,9,Manvi (TMC) - Ward No.9
276474,MARIYAMMANAHALLI,1295834,1,Ward-1
276474,MARIYAMMANAHALLI,1295843,10,Ward-10
276474,MARIYAMMANAHALLI,1295844,11,Ward-11
276474,MARIYAMMANAHALLI,1295845,12,Ward-12
276474,MARIYAMMANAHALLI,1295846,13,Ward-13
276474,MARIYAMMANAHALLI,1295847,14,Ward-14
276474,MARIYAMMANAHALLI,1295848,15,Ward-15
276474,MARIYAMMANAHALLI,1295849,16,Ward-16
276474,MARIYAMMANAHALLI,1295850,17,Ward-17
276474,MARIYAMMANAHALLI,1295851,18,Ward-18
276474,MARIYAMMANAHALLI,1295835,2,Ward-2
276474,MARIYAMMANAHALLI,1295836,3,Ward-3
276474,MARIYAMMANAHALLI,1295837,4,Ward-4
276474,MARIYAMMANAHALLI,1295838,5,Ward-5
276474,MARIYAMMANAHALLI,1295839,6,Ward-6
276474,MARIYAMMANAHALLI,1295840,7,Ward-7
276474,MARIYAMMANAHALLI,1295841,8,Ward-8
276474,MARIYAMMANAHALLI,1295842,9,Ward-9
276519,MASKI,1293431,1,Ward-1
276519,MASKI,1293440,10,Ward-10
276519,MASKI,1293441,11,Ward-11
276519,MASKI,1293442,12,Ward-12
276519,MASKI,1293443,13,Ward-13
276519,MASKI,1293444,14,Ward-14
276519,MASKI,1293445,15,Ward-15
276519,MASKI,1293446,16,Ward-16
276519,MASKI,1293447,17,Ward-17
276519,MASKI,1293448,18,Ward-18
276519,MASKI,1293449,19,Ward-19
276519,MASKI,1293432,2,Ward-2
276519,MASKI,1293450,20,Ward-20
276519,MASKI,1293451,21,Ward-21
276519,MASKI,1293452,22,Ward-22
276519,MASKI,1293453,23,Ward-23
276519,MASKI,1293433,3,Ward-3
276519,MASKI,1293434,4,Ward-4
276519,MASKI,1293435,5,Ward-5
276519,MASKI,1293436,6,Ward-6
276519,MASKI,1293437,7,Ward-7
276519,MASKI,1293438,8,Ward-8
276519,MASKI,1293439,9,Ward-9
276574,M.K HUBBALLI,1295462,3,basava nagar
276574,M.K HUBBALLI,1295461,2,gandi nagar
276574,M.K HUBBALLI,1295463,4,Hanuman Nagar
276574,M.K HUBBALLI,1295471,12,Jamadar  Oni
276574,M.K HUBBALLI,1295460,1,Janata  colony
276574,M.K HUBBALLI,1295464,5,Jolad Galli
276574,M.K HUBBALLI,1295469,10,Kalmeshwar  Oni
276574,M.K HUBBALLI,1295468,9,Katti  Oni
276574,M.K HUBBALLI,1295472,13,Killedar  Oni
276574,M.K HUBBALLI,1295465,6,Mutnal  Galli
276574,M.K HUBBALLI,1295467,8,Pagadar  Oni
276574,M.K HUBBALLI,1295473,14,Sambanavar  Oni
276574,M.K HUBBALLI,1295466,7,Sunagar  Galli
276574,M.K HUBBALLI,1295470,11,Vidhya  Nagar
251932,Molakalmuru,30855,1,Molakalmuru (TP) - Ward No.1
251932,Molakalmuru,30864,10,Molakalmuru (TP) - Ward No.10
251932,Molakalmuru,30865,11,Molakalmuru (TP) - Ward No.11
251932,Molakalmuru,30866,12,Molakalmuru (TP) - Ward No.12
251932,Molakalmuru,30856,2,Molakalmuru (TP) - Ward No.2
251932,Molakalmuru,30857,3,Molakalmuru (TP) - Ward No.3
251932,Molakalmuru,30858,4,Molakalmuru (TP) - Ward No.4
251932,Molakalmuru,30859,5,Molakalmuru (TP) - Ward No.5
251932,Molakalmuru,30860,6,Molakalmuru (TP) - Ward No.6
251932,Molakalmuru,30861,7,Molakalmuru (TP) - Ward No.7
251932,Molakalmuru,30862,8,Molakalmuru (TP) - Ward No.8
251932,Molakalmuru,30863,9,Molakalmuru (TP) - Ward No.9
251815,Mudalgi,24720,1,Mudalgi (TMC) - Ward No.1
251815,Mudalgi,24729,10,Mudalgi (TMC) - Ward No.10
251815,Mudalgi,24730,11,Mudalgi (TMC) - Ward No.11
251815,Mudalgi,24731,12,Mudalgi (TMC) - Ward No.12
251815,Mudalgi,24732,13,Mudalgi (TMC) - Ward No.13
251815,Mudalgi,24733,14,Mudalgi (TMC) - Ward No.14
251815,Mudalgi,24734,15,Mudalgi (TMC) - Ward No.15
251815,Mudalgi,24735,16,Mudalgi (TMC) - Ward No.16
251815,Mudalgi,24736,17,Mudalgi (TMC) - Ward No.17
251815,Mudalgi,24737,18,Mudalgi (TMC) - Ward No.18
251815,Mudalgi,24738,19,Mudalgi (TMC) - Ward No.19
251815,Mudalgi,24721,2,Mudalgi (TMC) - Ward No.2
251815,Mudalgi,24739,20,Mudalgi (TMC) - Ward No.20
251815,Mudalgi,24740,21,Mudalgi (TMC) - Ward No.21
251815,Mudalgi,24741,22,Mudalgi (TMC) - Ward No.22
251815,Mudalgi,24742,23,Mudalgi (TMC) - Ward No.23
251815,Mudalgi,24722,3,Mudalgi (TMC) - Ward No.3
251815,Mudalgi,24723,4,Mudalgi (TMC) - Ward No.4
251815,Mudalgi,24724,5,Mudalgi (TMC) - Ward No.5
